Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Niger,2204,Dosso,2007-11-11,0.535, 2007,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2007-11-21,0.532, 2007,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2007-12-01,0.532, 2007,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2007-12-11,0.539, 2007,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2007-12-21,0.564, 2007,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-01-01,0.666, 2008,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-01-11,0.703, 2008,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-01-21,0.672, 2008,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-02-01,0.614, 2008,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-02-11,0.611, 2008,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-02-21,0.628, 2008,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-03-01,0.528, 2008,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-03-11,0.599, 2008,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-03-21,0.577, 2008,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-04-01,0.591, 2008,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-04-11,0.581, 2008,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-04-21,0.495, 2008,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-05-01,0.506, 2008,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-05-11,0.544, 2008,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-05-21,0.566, 2008,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-06-01,0.505, 2008,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-06-11,0.507, 2008,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-06-21,0.561, 2008,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-07-01,0.575, 2008,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-07-11,0.592, 2008,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-07-21,0.562, 2008,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-08-01,0.627, 2008,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-08-11,0.685, 2008,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-08-21,0.709, 2008,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-09-01,0.656, 2008,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-09-11,0.621, 2008,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-09-21,0.6, 2008,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-10-01,0.618, 2008,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-10-11,0.561, 2008,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-10-21,0.545, 2008,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-11-01,0.555, 2008,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-11-11,0.558, 2008,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-11-21,0.52, 2008,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-12-01,0.484, 2008,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-12-11,0.46, 2008,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2008-12-21,0.506, 2008,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-01-01,0.576, 2009,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-01-11,0.628, 2009,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-01-21,0.594, 2009,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-02-01,0.486, 2009,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-02-11,0.483, 2009,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-02-21,0.543, 2009,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-03-01,0.464, 2009,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-03-11,0.613, 2009,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-03-21,0.577, 2009,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-04-01,0.602, 2009,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-04-11,0.575, 2009,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-04-21,0.509, 2009,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-05-01,0.52, 2009,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-05-11,0.485, 2009,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-05-21,0.506, 2009,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-06-01,0.469, 2009,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-06-11,0.522, 2009,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-06-21,0.536, 2009,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-07-01,0.53, 2009,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-07-11,0.519, 2009,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-07-21,0.487, 2009,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-08-01,0.547, 2009,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-08-11,0.602, 2009,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-08-21,0.616, 2009,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-09-01,0.603, 2009,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-09-11,0.514, 2009,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-09-21,0.509, 2009,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-10-01,0.477, 2009,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-10-11,0.594, 2009,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-10-21,0.663, 2009,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-11-01,0.641, 2009,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-11-11,0.596, 2009,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-11-21,0.552, 2009,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-12-01,0.523, 2009,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-12-11,0.487, 2009,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2009-12-21,0.46, 2009,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-01-01,0.47, 2010,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-01-11,0.492, 2010,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-01-21,0.442, 2010,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-02-01,0.392, 2010,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-02-11,0.361, 2010,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-02-21,0.382, 2010,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-03-01,0.361, 2010,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-03-11,0.49, 2010,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-03-21,0.533, 2010,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-04-01,0.564, 2010,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-04-11,0.556, 2010,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-04-21,0.57, 2010,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-05-01,0.597, 2010,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-05-11,0.558, 2010,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-05-21,0.584, 2010,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-06-01,0.544, 2010,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-06-11,0.554, 2010,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-06-21,0.589, 2010,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-07-01,0.559, 2010,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-07-11,0.542, 2010,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-07-21,0.52, 2010,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-08-01,0.565, 2010,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-08-11,0.614, 2010,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-08-21,0.619, 2010,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-09-01,0.667, 2010,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-09-11,0.624, 2010,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-09-21,0.627, 2010,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-10-01,0.674, 2010,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-10-11,0.68, 2010,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-10-21,0.68, 2010,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-11-01,0.649, 2010,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-11-11,0.622, 2010,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-11-21,0.633, 2010,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-12-01,0.615, 2010,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-12-11,0.608, 2010,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2010-12-21,0.602, 2010,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-01-01,0.619, 2011,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-01-11,0.601, 2011,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-01-21,0.474, 2011,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-02-01,0.486, 2011,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-02-11,0.496, 2011,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-02-21,0.587, 2011,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-03-01,0.543, 2011,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-03-11,0.621, 2011,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-03-21,0.568, 2011,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-04-01,0.601, 2011,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-04-11,0.554, 2011,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-04-21,0.477, 2011,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-05-01,0.524, 2011,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-05-11,0.547, 2011,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-05-21,0.617, 2011,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-06-01,0.62, 2011,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-06-11,0.634, 2011,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-06-21,0.54, 2011,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-07-01,0.407, 2011,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-07-11,0.347, 2011,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-07-21,0.373, 2011,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-08-01,0.467, 2011,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-08-11,0.584, 2011,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-08-21,0.586, 2011,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-09-01,0.567, 2011,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-09-11,0.494, 2011,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-09-21,0.462, 2011,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-10-01,0.433, 2011,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-10-11,0.39, 2011,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-10-21,0.378, 2011,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-11-01,0.442, 2011,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-11-11,0.508, 2011,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-11-21,0.523, 2011,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-12-01,0.548, 2011,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-12-11,0.566, 2011,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2011-12-21,0.586, 2011,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-01-01,0.58, 2012,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-01-11,0.555, 2012,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-01-21,0.501, 2012,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-02-01,0.504, 2012,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-02-11,0.516, 2012,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-02-21,0.568, 2012,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-03-01,0.502, 2012,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-03-11,0.645, 2012,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-03-21,0.6, 2012,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-04-01,0.609, 2012,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-04-11,0.598, 2012,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-04-21,0.498, 2012,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-05-01,0.518, 2012,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-05-11,0.481, 2012,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-05-21,0.509, 2012,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-06-01,0.487, 2012,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-06-11,0.504, 2012,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-06-21,0.483, 2012,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-07-01,0.489, 2012,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-07-11,0.518, 2012,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-07-21,0.549, 2012,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-08-01,0.555, 2012,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-08-11,0.551, 2012,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-08-21,0.524, 2012,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-09-01,0.495, 2012,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-09-11,0.509, 2012,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-09-21,0.636, 2012,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-10-01,0.701, 2012,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-10-11,0.704, 2012,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-10-21,0.654, 2012,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-11-01,0.526, 2012,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-11-11,0.502, 2012,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-11-21,0.479, 2012,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-12-01,0.481, 2012,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-12-11,0.52, 2012,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2012-12-21,0.594, 2012,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-01-01,0.656, 2013,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-01-11,0.664, 2013,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-01-21,0.611, 2013,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-02-01,0.577, 2013,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-02-11,0.534, 2013,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-02-21,0.537, 2013,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-03-01,0.373, 2013,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-03-11,0.495, 2013,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-03-21,0.517, 2013,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-04-01,0.604, 2013,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-04-11,0.659, 2013,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-04-21,0.625, 2013,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-05-01,0.614, 2013,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-05-11,0.535, 2013,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-05-21,0.469, 2013,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-06-01,0.411, 2013,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-06-11,0.443, 2013,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-06-21,0.442, 2013,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-07-01,0.479, 2013,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-07-11,0.476, 2013,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-07-21,0.494, 2013,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-08-01,0.571, 2013,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-08-11,0.667, 2013,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-08-21,0.696, 2013,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-09-01,0.668, 2013,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-09-11,0.563, 2013,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-09-21,0.499, 2013,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-10-01,0.521, 2013,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-10-11,0.523, 2013,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-10-21,0.555, 2013,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-11-01,0.594, 2013,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-11-11,0.569, 2013,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-11-21,0.518, 2013,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-12-01,0.562, 2013,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-12-11,0.573, 2013,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2013-12-21,0.56, 2013,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-01-01,0.533, 2014,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-01-11,0.474, 2014,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-01-21,0.468, 2014,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-02-01,0.504, 2014,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-02-11,0.547, 2014,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-02-21,0.62, 2014,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-03-01,0.533, 2014,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-03-11,0.574, 2014,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-03-21,0.498, 2014,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-04-01,0.6, 2014,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-04-11,0.651, 2014,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-04-21,0.638, 2014,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-05-01,0.656, 2014,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-05-11,0.603, 2014,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-05-21,0.623, 2014,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-06-01,0.571, 2014,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-06-11,0.579, 2014,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-06-21,0.495, 2014,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-07-01,0.508, 2014,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-07-11,0.512, 2014,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-07-21,0.558, 2014,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-08-01,0.559, 2014,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-08-11,0.6, 2014,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-08-21,0.596, 2014,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-09-01,0.614, 2014,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-09-11,0.562, 2014,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-09-21,0.507, 2014,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2204,Dosso,2014-10-01,0.439, 2014,10,1, ,FAO-ASIS
